timestamp,determinand,unit,value,tank,tank_num
2023-07-14 09:00:00,pr,mBar,993.02,20C.AVG,3.0
2023-07-14 09:00:00,ts,C,19.72,20C.AVG,3.0
2023-07-14 10:00:00,ph,pH,6.69,20C.AVG,3.0
2023-07-14 10:00:00,tl,C,17.78,20C.AVG,3.0
2023-07-14 10:00:00,ts,C,19.38,20C.AVG,3.0
2023-07-14 11:00:00,pr,mBar,992.7,20C.AVG,3.0
2023-07-14 11:00:00,tl,C,17.27,20C.AVG,3.0
2023-07-14 12:00:00,gc,%CH4,0.0,20C.AVG,3.0
2023-07-14 12:00:00,pr,mBar,992.57,20C.AVG,3.0
2023-07-14 12:00:00,ts,C,20.64,20C.AVG,3.0
2023-07-14 13:00:00,gc,%CH4,0.0,20C.AVG,3.0
2023-07-14 13:00:00,ph,pH,6.55,20C.AVG,3.0
2023-07-14 13:00:00,tl,C,17.94,20C.AVG,3.0
2023-07-14 13:00:00,ts,C,20.4,20C.AVG,3.0
2023-07-14 14:00:00,pr,mBar,991.94,20C.AVG,3.0
2023-07-14 14:00:00,tl,C,18.19,20C.AVG,3.0
2023-07-14 15:00:00,pr,mBar,991.4,20C.AVG,3.0
2023-07-14 15:00:00,ts,C,20.89,20C.AVG,3.0
2023-07-14 16:00:00,ph,pH,6.47,20C.AVG,3.0
2023-07-14 16:00:00,tl,C,18.24,20C.AVG,3.0
2023-07-14 16:00:00,ts,C,20.23,20C.AVG,3.0
2023-07-14 17:00:00,pr,mBar,991.3,20C.AVG,3.0
2023-07-14 17:00:00,tl,C,18.09,20C.AVG,3.0
2023-07-14 18:00:00,pr,mBar,991.3,20C.AVG,3.0
2023-07-14 18:00:00,ts,C,20.78,20C.AVG,3.0
2023-07-14 19:00:00,gc,%CH4,0.02,20C.AVG,3.0
2023-07-14 19:00:00,ph,pH,6.44,20C.AVG,3.0
2023-07-14 19:00:00,tl,C,18.12,20C.AVG,3.0
2023-07-14 19:00:00,ts,C,20.09,20C.AVG,3.0
2023-07-14 20:00:00,pr,mBar,988.76,20C.AVG,3.0
2023-07-14 20:00:00,tl,C,17.76,20C.AVG,3.0
2023-07-14 21:00:00,pr,mBar,985.04,20C.AVG,3.0
2023-07-14 21:00:00,ts,C,20.56,20C.AVG,3.0
2023-07-14 22:00:00,ph,pH,6.43,20C.AVG,3.0
2023-07-14 22:00:00,tl,C,17.74,20C.AVG,3.0
2023-07-14 22:00:00,ts,C,19.91,20C.AVG,3.0
2023-07-14 23:00:00,pr,mBar,985.2,20C.AVG,3.0
2023-07-14 23:00:00,tl,C,17.19,20C.AVG,3.0
2023-07-15 00:00:00,pr,mBar,984.2,20C.AVG,3.0
2023-07-15 00:00:00,ts,C,20.33,20C.AVG,3.0
2023-07-15 01:00:00,ph,pH,6.43,20C.AVG,3.0
2023-07-15 01:00:00,tl,C,17.43,20C.AVG,3.0
2023-07-15 01:00:00,ts,C,19.7,20C.AVG,3.0
2023-07-15 02:00:00,pr,mBar,985.2,20C.AVG,3.0
2023-07-15 02:00:00,tl,C,16.64,20C.AVG,3.0
2023-07-15 03:00:00,pr,mBar,984.2,20C.AVG,3.0
2023-07-15 03:00:00,ts,C,20.06,20C.AVG,3.0
2023-07-15 04:00:00,ph,pH,6.44,20C.AVG,3.0
2023-07-15 04:00:00,tl,C,17.33,20C.AVG,3.0
2023-07-15 04:00:00,ts,C,20.29,20C.AVG,3.0
2023-07-15 05:00:00,pr,mBar,985.2,20C.AVG,3.0
2023-07-15 05:00:00,tl,C,16.24,20C.AVG,3.0
2023-07-15 06:00:00,pr,mBar,984.2,20C.AVG,3.0
2023-07-15 06:00:00,ts,C,19.89,20C.AVG,3.0
2023-07-15 07:00:00,gc,%CH4,0.08,20C.AVG,3.0
2023-07-15 07:00:00,ph,pH,6.33,20C.AVG,3.0
2023-07-15 07:00:00,tl,C,17.44,20C.AVG,3.0
2023-07-15 07:00:00,ts,C,20.31,20C.AVG,3.0
2023-07-15 08:00:00,pr,mBar,981.45,20C.AVG,3.0
2023-07-15 08:00:00,tl,C,16.15,20C.AVG,3.0
2023-07-15 09:00:00,pr,mBar,976.09,20C.AVG,3.0
2023-07-15 09:00:00,ts,C,19.78,20C.AVG,3.0
2023-07-15 10:00:00,ph,pH,6.34,20C.AVG,3.0
2023-07-15 10:00:00,tl,C,17.74,20C.AVG,3.0
2023-07-15 10:00:00,ts,C,20.27,20C.AVG,3.0
2023-07-15 11:00:00,pr,mBar,976.2,20C.AVG,3.0
2023-07-15 11:00:00,tl,C,16.4,20C.AVG,3.0
2023-07-15 12:00:00,gc,%CH4,0.1,20C.AVG,3.0
2023-07-15 12:00:00,pr,mBar,974.98,20C.AVG,3.0
2023-07-15 12:00:00,ts,C,19.79,20C.AVG,3.0
2023-07-15 13:00:00,gc,%CH4,0.09,20C.AVG,3.0
2023-07-15 13:00:00,ph,pH,6.35,20C.AVG,3.0
2023-07-15 13:00:00,tl,C,18.6,20C.AVG,3.0
2023-07-15 13:00:00,ts,C,20.45,20C.AVG,3.0
2023-07-15 14:00:00,pr,mBar,976.25,20C.AVG,3.0
2023-07-15 14:00:00,tl,C,16.45,20C.AVG,3.0
2023-07-15 15:00:00,pr,mBar,975.34,20C.AVG,3.0
2023-07-15 15:00:00,ts,C,20.28,20C.AVG,3.0
2023-07-15 16:00:00,ph,pH,6.37,20C.AVG,3.0
2023-07-15 16:00:00,tl,C,19.41,20C.AVG,3.0
2023-07-15 16:00:00,ts,C,20.49,20C.AVG,3.0
2023-07-15 17:00:00,pr,mBar,976.5,20C.AVG,3.0
2023-07-15 17:00:00,tl,C,17.45,20C.AVG,3.0
2023-07-15 18:00:00,pr,mBar,975.35,20C.AVG,3.0
2023-07-15 18:00:00,ts,C,20.82,20C.AVG,3.0
2023-07-15 19:00:00,gc,%CH4,0.17,20C.AVG,3.0
2023-07-15 19:00:00,ph,pH,6.41,20C.AVG,3.0
2023-07-15 19:00:00,tl,C,19.44,20C.AVG,3.0
2023-07-15 19:00:00,ts,C,20.16,20C.AVG,3.0
2023-07-15 20:00:00,pr,mBar,975.04,20C.AVG,3.0
2023-07-15 20:00:00,tl,C,17.44,20C.AVG,3.0
2023-07-15 21:00:00,pr,mBar,972.36,20C.AVG,3.0
2023-07-15 21:00:00,ts,C,20.51,20C.AVG,3.0
2023-07-15 22:00:00,ph,pH,6.33,20C.AVG,3.0
2023-07-15 22:00:00,tl,C,19.2,20C.AVG,3.0
2023-07-15 22:00:00,ts,C,20.22,20C.AVG,3.0
2023-07-15 23:00:00,pr,mBar,973.0,20C.AVG,3.0
2023-07-15 23:00:00,tl,C,17.08,20C.AVG,3.0
2023-07-16 00:00:00,pr,mBar,971.95,20C.AVG,3.0
2023-07-16 00:00:00,ts,C,20.18,20C.AVG,3.0
2023-07-16 01:00:00,ph,pH,6.42,20C.AVG,3.0
2023-07-16 01:00:00,tl,C,18.77,20C.AVG,3.0
2023-07-16 01:00:00,ts,C,20.29,20C.AVG,3.0
2023-07-16 02:00:00,pr,mBar,973.0,20C.AVG,3.0
2023-07-16 02:00:00,tl,C,16.48,20C.AVG,3.0
2023-07-16 03:00:00,pr,mBar,971.95,20C.AVG,3.0
2023-07-16 03:00:00,ts,C,20.09,20C.AVG,3.0
2023-07-16 04:00:00,ph,pH,6.34,20C.AVG,3.0
2023-07-16 04:00:00,tl,C,18.44,20C.AVG,3.0
2023-07-16 04:00:00,ts,C,20.05,20C.AVG,3.0
2023-07-16 05:00:00,pr,mBar,973.0,20C.AVG,3.0
2023-07-16 05:00:00,tl,C,16.17,20C.AVG,3.0
2023-07-16 06:00:00,pr,mBar,971.95,20C.AVG,3.0
2023-07-16 06:00:00,ts,C,20.01,20C.AVG,3.0
2023-07-16 07:00:00,gc,%CH4,0.34,20C.AVG,3.0
2023-07-16 07:00:00,ph,pH,6.38,20C.AVG,3.0
2023-07-16 07:00:00,tl,C,18.26,20C.AVG,3.0
2023-07-16 07:00:00,ts,C,19.87,20C.AVG,3.0
2023-07-16 08:00:00,pr,mBar,974.75,20C.AVG,3.0
2023-07-16 08:00:00,tl,C,15.99,20C.AVG,3.0
2023-07-16 09:00:00,pr,mBar,975.48,20C.AVG,3.0
2023-07-16 09:00:00,ts,C,20.02,20C.AVG,3.0
2023-07-16 10:00:00,ph,pH,6.31,20C.AVG,3.0
2023-07-16 10:00:00,tl,C,18.48,20C.AVG,3.0
2023-07-16 10:00:00,ts,C,19.81,20C.AVG,3.0
2023-07-16 11:00:00,pr,mBar,977.2,20C.AVG,3.0
2023-07-16 11:00:00,tl,C,16.32,20C.AVG,3.0
2023-07-16 12:00:00,gc,%CH4,0.33,20C.AVG,3.0
2023-07-16 12:00:00,pr,mBar,977.35,20C.AVG,3.0
2023-07-16 12:00:00,ts,C,20.15,20C.AVG,3.0
2023-07-16 13:00:00,gc,%CH4,0.35,20C.AVG,3.0
2023-07-16 13:00:00,ph,pH,6.37,20C.AVG,3.0
2023-07-16 13:00:00,tl,C,19.25,20C.AVG,3.0
2023-07-16 13:00:00,ts,C,19.95,20C.AVG,3.0
2023-07-16 14:00:00,pr,mBar,981.59,20C.AVG,3.0
2023-07-16 14:00:00,tl,C,16.91,20C.AVG,3.0
2023-07-16 15:00:00,pr,mBar,983.02,20C.AVG,3.0
2023-07-16 15:00:00,ts,C,20.06,20C.AVG,3.0
2023-07-16 16:00:00,ph,pH,6.34,20C.AVG,3.0
2023-07-16 16:00:00,tl,C,19.72,20C.AVG,3.0
2023-07-16 16:00:00,ts,C,19.83,20C.AVG,3.0
2023-07-16 17:00:00,pr,mBar,984.2,20C.AVG,3.0
2023-07-16 17:00:00,tl,C,17.23,20C.AVG,3.0
2023-07-16 18:00:00,pr,mBar,983.1,20C.AVG,3.0
2023-07-16 18:00:00,ts,C,19.85,20C.AVG,3.0
2023-07-16 19:00:00,gc,%CH4,0.43,20C.AVG,3.0
2023-07-16 19:00:00,ph,pH,6.34,20C.AVG,3.0
2023-07-16 19:00:00,tl,C,19.88,20C.AVG,3.0
2023-07-16 19:00:00,ts,C,19.78,20C.AVG,3.0
2023-07-16 20:00:00,pr,mBar,985.91,20C.AVG,3.0
2023-07-16 20:00:00,tl,C,17.03,20C.AVG,3.0
2023-07-16 21:00:00,pr,mBar,987.05,20C.AVG,3.0
2023-07-16 21:00:00,ts,C,19.38,20C.AVG,3.0
2023-07-16 22:00:00,ph,pH,6.32,20C.AVG,3.0
2023-07-16 22:00:00,tl,C,19.52,20C.AVG,3.0
2023-07-16 22:00:00,ts,C,20.29,20C.AVG,3.0
2023-07-16 23:00:00,pr,mBar,988.3,20C.AVG,3.0
2023-07-16 23:00:00,tl,C,16.17,20C.AVG,3.0
2023-07-17 00:00:00,pr,mBar,987.4,20C.AVG,3.0
2023-07-17 00:00:00,ts,C,19.91,20C.AVG,3.0
2023-07-17 01:00:00,ph,pH,6.37,20C.AVG,3.0
2023-07-17 01:00:00,tl,C,18.88,20C.AVG,3.0
2023-07-17 01:00:00,ts,C,20.16,20C.AVG,3.0
2023-07-17 02:00:00,pr,mBar,988.3,20C.AVG,3.0
2023-07-17 02:00:00,tl,C,16.04,20C.AVG,3.0
2023-07-17 03:00:00,pr,mBar,987.4,20C.AVG,3.0
2023-07-17 03:00:00,ts,C,21.03,20C.AVG,3.0
2023-07-17 04:00:00,ph,pH,6.25,20C.AVG,3.0
2023-07-17 04:00:00,tl,C,18.39,20C.AVG,3.0
2023-07-17 04:00:00,ts,C,19.91,20C.AVG,3.0
2023-07-17 05:00:00,pr,mBar,988.3,20C.AVG,3.0
2023-07-17 05:00:00,tl,C,16.16,20C.AVG,3.0
2023-07-17 06:00:00,pr,mBar,987.4,20C.AVG,3.0
2023-07-17 06:00:00,ts,C,21.05,20C.AVG,3.0
2023-07-17 07:00:00,gc,%CH4,0.66,20C.AVG,3.0
2023-07-17 07:00:00,ph,pH,6.35,20C.AVG,3.0
2023-07-17 07:00:00,tl,C,18.05,20C.AVG,3.0
2023-07-17 07:00:00,ts,C,19.7,20C.AVG,3.0
2023-07-17 08:00:00,pr,mBar,990.63,20C.AVG,3.0
2023-07-17 08:00:00,tl,C,15.8,20C.AVG,3.0
2023-07-17 09:00:00,pr,mBar,992.38,20C.AVG,3.0
2023-07-17 09:00:00,ts,C,20.91,20C.AVG,3.0
2023-07-17 10:00:00,ph,pH,6.38,20C.AVG,3.0
2023-07-17 10:00:00,tl,C,18.06,20C.AVG,3.0
2023-07-17 10:00:00,ts,C,19.99,20C.AVG,3.0
2023-07-17 11:00:00,pr,mBar,993.9,20C.AVG,3.0
2023-07-17 11:00:00,tl,C,15.8,20C.AVG,3.0
2023-07-17 12:00:00,gc,%CH4,0.74,20C.AVG,3.0
2023-07-17 12:00:00,pr,mBar,993.58,20C.AVG,3.0
2023-07-17 12:00:00,ts,C,20.88,20C.AVG,3.0
2023-07-17 13:00:00,gc,%CH4,0.7,20C.AVG,3.0
2023-07-17 13:00:00,ph,pH,6.37,20C.AVG,3.0
2023-07-17 13:00:00,tl,C,18.32,20C.AVG,3.0
2023-07-17 13:00:00,ts,C,20.43,20C.AVG,3.0
2023-07-17 14:00:00,pr,mBar,996.78,20C.AVG,3.0
2023-07-17 14:00:00,tl,C,16.06,20C.AVG,3.0
2023-07-17 15:00:00,pr,mBar,997.15,20C.AVG,3.0
2023-07-17 15:00:00,ts,C,20.78,20C.AVG,3.0
2023-07-17 16:00:00,ph,pH,6.37,20C.AVG,3.0
2023-07-17 16:00:00,tl,C,18.66,20C.AVG,3.0
2023-07-17 16:00:00,ts,C,20.23,20C.AVG,3.0
2023-07-17 17:00:00,pr,mBar,998.6,20C.AVG,3.0
2023-07-17 17:00:00,tl,C,16.26,20C.AVG,3.0
2023-07-17 18:00:00,pr,mBar,997.25,20C.AVG,3.0
2023-07-17 18:00:00,ts,C,20.57,20C.AVG,3.0
2023-07-17 19:00:00,gc,%CH4,0.75,20C.AVG,3.0
2023-07-17 19:00:00,ph,pH,6.37,20C.AVG,3.0
2023-07-17 19:00:00,tl,C,18.78,20C.AVG,3.0
2023-07-17 19:00:00,ts,C,19.99,20C.AVG,3.0
2023-07-17 20:00:00,pr,mBar,999.39,20C.AVG,3.0
2023-07-17 20:00:00,tl,C,16.23,20C.AVG,3.0
2023-07-17 21:00:00,pr,mBar,999.48,20C.AVG,3.0
2023-07-17 21:00:00,ts,C,20.31,20C.AVG,3.0
2023-07-17 22:00:00,ph,pH,6.34,20C.AVG,3.0
2023-07-17 22:00:00,tl,C,18.66,20C.AVG,3.0
2023-07-17 22:00:00,ts,C,19.74,20C.AVG,3.0
2023-07-17 23:00:00,pr,mBar,1000.5,20C.AVG,3.0
2023-07-17 23:00:00,tl,C,16.08,20C.AVG,3.0
2023-07-18 00:00:00,pr,mBar,999.6,20C.AVG,3.0
2023-07-18 00:00:00,ts,C,20.07,20C.AVG,3.0
2023-07-18 01:00:00,ph,pH,6.37,20C.AVG,3.0
2023-07-18 01:00:00,tl,C,18.32,20C.AVG,3.0
2023-07-18 01:00:00,ts,C,20.13,20C.AVG,3.0
2023-07-18 02:00:00,pr,mBar,1000.5,20C.AVG,3.0
2023-07-18 02:00:00,tl,C,15.43,20C.AVG,3.0
2023-07-18 03:00:00,pr,mBar,999.6,20C.AVG,3.0
2023-07-18 03:00:00,ts,C,19.28,20C.AVG,3.0
2023-07-18 04:00:00,ph,pH,6.36,20C.AVG,3.0
2023-07-18 04:00:00,tl,C,17.95,20C.AVG,3.0
2023-07-18 04:00:00,ts,C,20.17,20C.AVG,3.0
2023-07-18 05:00:00,pr,mBar,1000.5,20C.AVG,3.0
2023-07-18 05:00:00,tl,C,14.16,20C.AVG,3.0
2023-07-18 06:00:00,pr,mBar,999.6,20C.AVG,3.0
2023-07-18 06:00:00,ts,C,19.67,20C.AVG,3.0
2023-07-18 07:00:00,gc,%CH4,1.02,20C.AVG,3.0
2023-07-18 07:00:00,ph,pH,6.4,20C.AVG,3.0
2023-07-18 07:00:00,tl,C,17.7,20C.AVG,3.0
2023-07-18 07:00:00,ts,C,19.9,20C.AVG,3.0
2023-07-18 08:00:00,pr,mBar,1001.0,20C.AVG,3.0
2023-07-18 08:00:00,tl,C,14.82,20C.AVG,3.0
2023-07-18 09:00:00,pr,mBar,1000.58,20C.AVG,3.0
2023-07-18 09:00:00,ts,C,21.12,20C.AVG,3.0
2023-07-18 10:00:00,ph,pH,6.28,20C.AVG,3.0
2023-07-18 10:00:00,tl,C,17.84,20C.AVG,3.0
2023-07-18 10:00:00,ts,C,19.81,20C.AVG,3.0
2023-07-18 11:00:00,pr,mBar,1001.7,20C.AVG,3.0
2023-07-18 11:00:00,tl,C,15.46,20C.AVG,3.0
2023-07-18 12:00:00,gc,%CH4,0.04,20C.AVG,3.0
2023-07-18 12:00:00,pr,mBar,1000.89,20C.AVG,3.0
2023-07-18 12:00:00,ts,C,19.73,20C.AVG,3.0
2023-07-18 13:00:00,gc,%CH4,0.09,20C.AVG,3.0
2023-07-18 13:00:00,ph,pH,6.32,20C.AVG,3.0
2023-07-18 13:00:00,tl,C,21.46,20C.AVG,3.0
2023-07-18 13:00:00,ts,C,25.15,20C.AVG,3.0
2023-07-18 14:00:00,pr,mBar,1001.33,20C.AVG,3.0
2023-07-18 14:00:00,tl,C,17.02,20C.AVG,3.0
2023-07-18 15:00:00,pr,mBar,1001.07,20C.AVG,3.0
2023-07-18 15:00:00,ts,C,20.49,20C.AVG,3.0
2023-07-18 16:00:00,ph,pH,6.24,20C.AVG,3.0
2023-07-18 16:00:00,tl,C,21.8,20C.AVG,3.0
2023-07-18 16:00:00,ts,C,25.98,20C.AVG,3.0
2023-07-18 17:00:00,pr,mBar,1001.0,20C.AVG,3.0
2023-07-18 17:00:00,tl,C,17.93,20C.AVG,3.0
2023-07-18 18:00:00,pr,mBar,1001.05,20C.AVG,3.0
2023-07-18 18:00:00,ts,C,21.26,20C.AVG,3.0
2023-07-18 19:00:00,gc,%CH4,0.02,20C.AVG,3.0
2023-07-18 19:00:00,ph,pH,6.21,20C.AVG,3.0
2023-07-18 19:00:00,tl,C,21.51,20C.AVG,3.0
2023-07-18 19:00:00,ts,C,25.9,20C.AVG,3.0
2023-07-18 20:00:00,pr,mBar,1000.21,20C.AVG,3.0
2023-07-18 20:00:00,tl,C,17.97,20C.AVG,3.0
2023-07-18 21:00:00,pr,mBar,999.23,20C.AVG,3.0
2023-07-18 21:00:00,ts,C,20.97,20C.AVG,3.0
2023-07-18 22:00:00,ph,pH,6.22,20C.AVG,3.0
2023-07-18 22:00:00,tl,C,20.93,20C.AVG,3.0
2023-07-18 22:00:00,ts,C,25.52,20C.AVG,3.0
2023-07-18 23:00:00,pr,mBar,999.1,20C.AVG,3.0
2023-07-18 23:00:00,tl,C,17.69,20C.AVG,3.0
2023-07-19 00:00:00,pr,mBar,999.15,20C.AVG,3.0
2023-07-19 00:00:00,ts,C,20.72,20C.AVG,3.0
2023-07-19 01:00:00,ph,pH,6.27,20C.AVG,3.0
2023-07-19 01:00:00,tl,C,20.39,20C.AVG,3.0
2023-07-19 01:00:00,ts,C,25.15,20C.AVG,3.0
2023-07-19 02:00:00,pr,mBar,999.1,20C.AVG,3.0
2023-07-19 02:00:00,tl,C,17.3,20C.AVG,3.0
2023-07-19 03:00:00,pr,mBar,999.15,20C.AVG,3.0
2023-07-19 03:00:00,ts,C,20.54,20C.AVG,3.0
2023-07-19 04:00:00,ph,pH,6.23,20C.AVG,3.0
2023-07-19 04:00:00,tl,C,19.85,20C.AVG,3.0
2023-07-19 04:00:00,ts,C,24.78,20C.AVG,3.0
2023-07-19 05:00:00,pr,mBar,999.1,20C.AVG,3.0
2023-07-19 05:00:00,tl,C,16.99,20C.AVG,3.0
2023-07-19 06:00:00,pr,mBar,999.15,20C.AVG,3.0
2023-07-19 06:00:00,ts,C,20.53,20C.AVG,3.0
2023-07-19 07:00:00,gc,%CH4,0.01,20C.AVG,3.0
2023-07-19 07:00:00,ph,pH,6.14,20C.AVG,3.0
2023-07-19 07:00:00,tl,C,19.03,20C.AVG,3.0
2023-07-19 07:00:00,ts,C,24.62,20C.AVG,3.0
2023-07-19 08:00:00,pr,mBar,999.22,20C.AVG,3.0
2023-07-19 08:00:00,tl,C,16.56,20C.AVG,3.0
2023-07-19 09:00:00,pr,mBar,999.43,20C.AVG,3.0
2023-07-19 09:00:00,ts,C,20.48,20C.AVG,3.0
2023-07-19 10:00:00,ph,pH,6.18,20C.AVG,3.0
2023-07-19 10:00:00,tl,C,18.54,20C.AVG,3.0
2023-07-19 10:00:00,ts,C,24.7,20C.AVG,3.0
2023-07-19 11:00:00,pr,mBar,999.4,20C.AVG,3.0
2023-07-19 11:00:00,tl,C,16.43,20C.AVG,3.0
2023-07-19 12:00:00,gc,%CH4,0.01,20C.AVG,3.0
2023-07-19 12:00:00,pr,mBar,999.66,20C.AVG,3.0
2023-07-19 12:00:00,ts,C,20.51,20C.AVG,3.0
2023-07-19 13:00:00,gc,%CH4,0.01,20C.AVG,3.0
2023-07-19 13:00:00,ph,pH,6.17,20C.AVG,3.0
2023-07-19 13:00:00,tl,C,18.58,20C.AVG,3.0
2023-07-19 13:00:00,ts,C,24.56,20C.AVG,3.0
2023-07-19 14:00:00,pr,mBar,1000.18,20C.AVG,3.0
2023-07-19 14:00:00,tl,C,16.56,20C.AVG,3.0
2023-07-19 15:00:00,pr,mBar,1000.71,20C.AVG,3.0
2023-07-19 15:00:00,ts,C,20.4,20C.AVG,3.0
2023-07-19 16:00:00,ph,pH,6.17,20C.AVG,3.0
2023-07-19 16:00:00,tl,C,18.77,20C.AVG,3.0
2023-07-19 16:00:00,ts,C,24.47,20C.AVG,3.0
2023-07-19 17:00:00,pr,mBar,1000.6,20C.AVG,3.0
2023-07-19 17:00:00,tl,C,16.66,20C.AVG,3.0
2023-07-19 18:00:00,pr,mBar,1000.7,20C.AVG,3.0
2023-07-19 18:00:00,ts,C,20.13,20C.AVG,3.0
2023-07-19 19:00:00,gc,%CH4,0.01,20C.AVG,3.0
2023-07-19 19:00:00,ph,pH,6.13,20C.AVG,3.0
2023-07-19 19:00:00,tl,C,18.75,20C.AVG,3.0
2023-07-19 19:00:00,ts,C,24.04,20C.AVG,3.0
2023-07-19 20:00:00,pr,mBar,1000.35,20C.AVG,3.0
2023-07-19 20:00:00,tl,C,16.6,20C.AVG,3.0
2023-07-19 21:00:00,pr,mBar,1000.02,20C.AVG,3.0
2023-07-19 21:00:00,ts,C,19.79,20C.AVG,3.0
2023-07-19 22:00:00,ph,pH,6.17,20C.AVG,3.0
2023-07-19 22:00:00,tl,C,18.38,20C.AVG,3.0
2023-07-19 22:00:00,ts,C,23.54,20C.AVG,3.0
2023-07-19 23:00:00,pr,mBar,1000.0,20C.AVG,3.0
2023-07-19 23:00:00,tl,C,15.92,20C.AVG,3.0
2023-07-20 00:00:00,pr,mBar,1000.0,20C.AVG,3.0
2023-07-20 00:00:00,ts,C,18.95,20C.AVG,3.0
2023-07-20 01:00:00,ph,pH,6.15,20C.AVG,3.0
2023-07-20 01:00:00,tl,C,17.72,20C.AVG,3.0
2023-07-20 01:00:00,ts,C,23.06,20C.AVG,3.0
2023-07-20 02:00:00,pr,mBar,1000.0,20C.AVG,3.0
2023-07-20 02:00:00,tl,C,15.04,20C.AVG,3.0
2023-07-20 03:00:00,pr,mBar,1000.0,20C.AVG,3.0
2023-07-20 03:00:00,ts,C,19.76,20C.AVG,3.0
2023-07-20 04:00:00,ph,pH,6.11,20C.AVG,3.0
2023-07-20 04:00:00,tl,C,17.06,20C.AVG,3.0
2023-07-20 04:00:00,ts,C,22.93,20C.AVG,3.0
2023-07-20 05:00:00,pr,mBar,1000.0,20C.AVG,3.0
2023-07-20 05:00:00,tl,C,15.0,20C.AVG,3.0
2023-07-20 06:00:00,pr,mBar,1000.0,20C.AVG,3.0
2023-07-20 06:00:00,ts,C,21.18,20C.AVG,3.0
2023-07-20 07:00:00,gc,%CH4,0.01,20C.AVG,3.0
2023-07-20 07:00:00,ph,pH,6.15,20C.AVG,3.0
2023-07-20 07:00:00,tl,C,16.46,20C.AVG,3.0
2023-07-20 07:00:00,ts,C,22.53,20C.AVG,3.0
2023-07-20 08:00:00,pr,mBar,999.46,20C.AVG,3.0
2023-07-20 08:00:00,tl,C,15.54,20C.AVG,3.0
2023-07-20 09:00:00,pr,mBar,998.76,20C.AVG,3.0
2023-07-20 09:00:00,ts,C,21.51,20C.AVG,3.0
2023-07-20 10:00:00,ph,pH,6.13,20C.AVG,3.0
2023-07-20 10:00:00,tl,C,16.14,20C.AVG,3.0
2023-07-20 10:00:00,ts,C,22.25,20C.AVG,3.0
2023-07-20 11:00:00,pr,mBar,998.7,20C.AVG,3.0
2023-07-20 11:00:00,tl,C,15.54,20C.AVG,3.0
2023-07-20 12:00:00,gc,%CH4,0.01,20C.AVG,3.0
2023-07-20 12:00:00,pr,mBar,998.85,20C.AVG,3.0
2023-07-20 12:00:00,ts,C,21.42,20C.AVG,3.0
2023-07-20 13:00:00,gc,%CH4,0.02,20C.AVG,3.0
2023-07-20 13:00:00,ph,pH,6.12,20C.AVG,3.0
2023-07-20 13:00:00,tl,C,16.48,20C.AVG,3.0
2023-07-20 13:00:00,ts,C,22.08,20C.AVG,3.0
2023-07-20 14:00:00,pr,mBar,998.89,20C.AVG,3.0
2023-07-20 14:00:00,tl,C,15.9,20C.AVG,3.0
2023-07-20 15:00:00,pr,mBar,998.91,20C.AVG,3.0
2023-07-20 15:00:00,ts,C,21.31,20C.AVG,3.0
2023-07-20 16:00:00,ph,pH,6.15,20C.AVG,3.0
2023-07-20 16:00:00,tl,C,16.76,20C.AVG,3.0
2023-07-20 16:00:00,ts,C,21.93,20C.AVG,3.0
2023-07-20 17:00:00,pr,mBar,998.8,20C.AVG,3.0
2023-07-20 17:00:00,tl,C,16.25,20C.AVG,3.0
2023-07-20 18:00:00,pr,mBar,998.9,20C.AVG,3.0
2023-07-20 18:00:00,ts,C,21.17,20C.AVG,3.0
2023-07-20 19:00:00,gc,%CH4,0.01,20C.AVG,3.0
2023-07-20 19:00:00,ph,pH,6.17,20C.AVG,3.0
2023-07-20 19:00:00,tl,C,17.01,20C.AVG,3.0
2023-07-20 19:00:00,ts,C,22.09,20C.AVG,3.0
2023-07-20 20:00:00,pr,mBar,997.97,20C.AVG,3.0
2023-07-20 20:00:00,tl,C,16.38,20C.AVG,3.0
2023-07-20 21:00:00,pr,mBar,996.84,20C.AVG,3.0
2023-07-20 21:00:00,ts,C,20.73,20C.AVG,3.0
2023-07-20 22:00:00,ph,pH,6.16,20C.AVG,3.0
2023-07-20 22:00:00,tl,C,16.85,20C.AVG,3.0
2023-07-20 22:00:00,ts,C,21.68,20C.AVG,3.0
2023-07-20 23:00:00,pr,mBar,996.8,20C.AVG,3.0
2023-07-20 23:00:00,tl,C,16.03,20C.AVG,3.0
2023-07-21 00:00:00,pr,mBar,996.75,20C.AVG,3.0
2023-07-21 00:00:00,ts,C,20.29,20C.AVG,3.0
2023-07-21 01:00:00,ph,pH,6.18,20C.AVG,3.0
2023-07-21 01:00:00,tl,C,16.45,20C.AVG,3.0
2023-07-21 01:00:00,ts,C,21.2,20C.AVG,3.0
2023-07-21 02:00:00,pr,mBar,996.8,20C.AVG,3.0
2023-07-21 02:00:00,tl,C,15.66,20C.AVG,3.0
2023-07-21 03:00:00,pr,mBar,996.75,20C.AVG,3.0
2023-07-21 03:00:00,ts,C,19.89,20C.AVG,3.0
2023-07-21 04:00:00,ph,pH,6.22,20C.AVG,3.0
2023-07-21 04:00:00,tl,C,16.08,20C.AVG,3.0
2023-07-21 04:00:00,ts,C,21.14,20C.AVG,3.0
2023-07-21 05:00:00,pr,mBar,996.8,20C.AVG,3.0
2023-07-21 05:00:00,tl,C,14.95,20C.AVG,3.0
